"","genes","logFC","logCPM","LR","PValue","FDR"
"236","ENSG00000128604",-1.74879631451018,3.50267496716558,26.5933905008475,2.51101316340305e-07,2.07020267459039e-05
"237","ENSG00000010671",-2.74025073060546,3.28842584817726,26.5500541043783,2.5679752638609e-07,2.10823184425914e-05
"238","ENSG00000100351",-2.09162783707616,2.41399701243602,26.441861793084,2.71590301790438e-07,2.22030777392292e-05
"239","ENSG00000198821",-2.18854312581846,3.501188349949,26.3918038001788,2.7872068730086e-07,2.26553749687328e-05
"240","ENSG00000188389",-2.40568527461279,2.97993710118324,26.3867451617528,2.79451610859633e-07,2.26553749687328e-05
"241","ENSG00000178927",-1.01817534430583,6.20886675800695,26.3577399516908,2.83679824785553e-07,2.29027317462759e-05
"242","ENSG00000248996",-2.55482640883837,-0.602463039301104,26.3148566828503,2.90048880568455e-07,2.33201697075224e-05
"243","ENSG00000163534",-4.78557520577858,3.91578658224749,26.2799863089618,2.95333375761683e-07,2.36473312436011e-05
"244","ENSG00000137101",-1.92808550400359,3.65119238460117,26.2710128682409,2.96708816002436e-07,2.36600960367188e-05
"245","ENSG00000092929",-1.53616168718005,5.0826229484618,26.1232866392191,3.20297763037079e-07,2.54368717363773e-05
"246","ENSG00000074966",-2.05521476688278,2.36424986163246,25.9387458110465,3.52424024272413e-07,2.78744481311721e-05
"247","ENSG00000106462",-1.61345557375841,2.83728967089261,25.9136694701111,3.57031927540834e-07,2.81245757658381e-05
"248","ENSG00000103253",-1.5271932563999,3.2305439476101,25.9048310498541,3.58670386109567e-07,2.81397165424752e-05
"249","ENSG00000144554",-1.58962415623099,3.12082074749039,25.7645303816793,3.85712146305203e-07,3.01397639785556e-05
"250","ENSG00000136167",-2.07262650207145,5.86025089635081,25.6344995514974,4.12596398211608e-07,3.2111552480013e-05
"251","ENSG00000185905",-2.91202486707452,2.04964568487388,25.6038486177458,4.19202463267169e-07,3.24957064852164e-05
"252","ENSG00000164362",-4.10938547174556,-1.61516739257213,25.5945616012526,4.2122490819773e-07,3.25229088841398e-05
"253","ENSG00000146670",-2.1076004141865,1.22079691187026,25.5586341094781,4.29141426906605e-07,3.30031808036435e-05
"254","ENSG00000137558",4.59899284472917,3.45010917914135,25.5365474240863,4.34082021027354e-07,3.31887848846495e-05
"255","ENSG00000135451",-2.16761069710456,1.40054277303249,25.5326207089565,4.34966343505454e-07,3.31887848846495e-05
"256","ENSG00000034063",-2.68874597810287,1.06052879398948,25.4962927766495,4.43233766573062e-07,3.36865662300387e-05
"257","ENSG00000066923",-1.52129156636707,2.67067841572216,25.4888243172515,4.4495284582001e-07,3.36865662300387e-05
"258","ENSG00000127152",-1.90690074763186,3.35565409255728,25.439300122426,4.56522618061099e-07,3.44285293783519e-05
"259","ENSG00000111732",-4.73228460806062,-0.316322060443937,25.3790142298034,4.71014342521977e-07,3.53842705113903e-05
"260","ENSG00000160505",-6.08241017905523,-1.52455410967636,25.318741340022,4.85964013922847e-07,3.63037748856378e-05
"261","ENSG00000140368",-2.12633564332299,3.8364644336473,25.313402460401,4.87310950073381e-07,3.63037748856378e-05
"262","ENSG00000141968",-2.20509081565003,3.60305716951587,25.3073131649352,4.88851776740356e-07,3.63037748856378e-05
"263","ENSG00000163518",-4.1348525633903,-1.08423738901806,25.2226197340786,5.10795880207275e-07,3.76804154668103e-05
"264","ENSG00000153064",-1.38936187056973,4.6015220080546,25.2208596107434,5.11262254367986e-07,3.76804154668103e-05
"265","ENSG00000112984",-2.59125840605196,-0.0375137148233185,25.210157891414,5.14107057138095e-07,3.77470981537204e-05
"266","ENSG00000104635",1.16723938592663,7.8660238745211,25.1181352902376,5.39233441516523e-07,3.94431017728834e-05
"267","ENSG00000168078",-2.96890523849101,-0.763658923925234,25.0688638622115,5.53189163536443e-07,4.03123653742643e-05
"268","ENSG00000162897",-7.37952220379806,0.41509727053761,25.0496380110456,5.58732435822234e-07,4.05477585900018e-05
"269","ENSG00000141480",-1.03754581768132,5.09933206073564,25.0432474295038,5.60587298181142e-07,4.05477585900018e-05
"270","ENSG00000272825",-3.18963855542621,-0.622873820234234,25.0333348944373,5.63476627855776e-07,4.0605795363666e-05
"271","ENSG00000204261",-1.46042684706052,3.4274873563683,24.9972344485948,5.74126055175027e-07,4.12205559245037e-05
"272","ENSG00000185862",-2.44571009371702,4.72092738240868,24.9352188451599,5.92893546680681e-07,4.2283100028775e-05
"273","ENSG00000013588",1.28408087218406,7.90264566605996,24.9339897905015,5.93271640430466e-07,4.2283100028775e-05
"274","ENSG00000248099",-3.00274076023614,-1.13794769569359,24.9153234979556,5.99043753502544e-07,4.2475509297739e-05
"275","ENSG00000253364",-3.50044309435105,-0.750731003492169,24.9111647040271,6.00337413623798e-07,4.2475509297739e-05
"276","ENSG00000225963",-1.61119548993141,1.86024656200769,24.7843339633153,6.41164635989187e-07,4.5177981542317e-05
"277","ENSG00000154839",-2.70813559154647,-1.22323785228542,24.7782928245261,6.43177308280917e-07,4.5177981542317e-05
"278","ENSG00000228037",-2.14128881170173,-0.650235010378894,24.7177834386758,6.63689506594958e-07,4.64511033446694e-05
"279","ENSG00000134516",-2.20314346064461,4.79489661071277,24.6247793290071,6.96503430283853e-07,4.85730008710858e-05
"280","ENSG00000156127",-2.26768248974768,1.48152144805123,24.6116770234418,7.01255140104026e-07,4.87297187893001e-05
"281","ENSG00000184922",-1.76603157469414,5.43352043153623,24.5863076376057,7.10548252908188e-07,4.90958947791108e-05
"282","ENSG00000143643",-0.886355476071675,4.68278878777268,24.5835352251959,7.11571276543622e-07,4.90958947791108e-05
"283","ENSG00000125245",-2.7800892305236,1.0043975017211,24.5538483922406,7.22618766351449e-07,4.96819552540641e-05
"284","ENSG00000100721",-5.8995759992177,2.60458219420407,24.5175743349571,7.36351320285582e-07,5.04478437985795e-05
"285","ENSG00000072858",-2.21269858768727,2.43330245147036,24.4429579874782,7.6542775146521e-07,5.22558868781004e-05
"286","ENSG00000237649",-2.15336500874995,1.24094151494098,24.4012391268759,7.82183670490533e-07,5.32131037648053e-05
"287","ENSG00000118513",-2.39259851372602,0.607336805220654,24.3118495931451,8.19334780436056e-07,5.5441539720321e-05
"288","ENSG00000013725",-2.58722901919392,3.85805000359358,24.3087869921529,8.20638507449887e-07,5.5441539720321e-05
"289","ENSG00000160593",-2.05827943232411,3.73653180799384,24.288522622572,8.29317478054744e-07,5.58340144308344e-05
"290","ENSG00000043462",-1.41035522924885,4.5258965509983,24.2752923040766,8.35033456935864e-07,5.59446696000932e-05
"291","ENSG00000163013",-1.50697996903164,3.5866387335068,24.2714251336455,8.36711664368974e-07,5.59446696000932e-05
"292","ENSG00000215788",-1.50249502139494,4.01341403018058,24.2641550200248,8.39875782943307e-07,5.59639147559175e-05
"293","ENSG00000079263",-2.67065395402325,3.32617870421008,24.1851887600132,8.75026379663695e-07,5.81071271983499e-05
"294","ENSG00000110031",-1.06744533185085,4.56937038707241,24.174371866671,8.79954875929838e-07,5.82356531325403e-05
"295","ENSG00000164543",-1.23036911481336,4.60385116562314,24.1499443991235,8.91187406581552e-07,5.87790961690077e-05
"296","ENSG00000072210",0.899850319503865,7.07854220875062,24.0916645210476,9.18570555427579e-07,6.0380497624846e-05
"297","ENSG00000140968",-2.46403440028344,4.72425037690235,24.074458929391,9.26814876141241e-07,6.07172964480813e-05
"298","ENSG00000184293",-3.16583907415803,0.320763266601214,24.0652834019184,9.31241764030705e-07,6.0802587257535e-05
"299","ENSG00000257027",-1.4107246064536,1.82452860996206,23.9965394270568,9.65090054728841e-07,6.28018635279567e-05
"300","ENSG00000267121",-2.34394482096792,3.83246952353451,23.9432959701629,9.92151781612554e-07,6.4306574304179e-05
"301","ENSG00000042980",-2.31979322356408,4.1685056823362,23.9381188167283,9.94823398548485e-07,6.4306574304179e-05
"302","ENSG00000197471",-2.24608460576337,3.16212730015487,23.9290546523202,9.99518251837844e-07,6.43961146556587e-05
"303","ENSG00000162511",-1.66686920463025,6.89291736627168,23.9168013900208,1.00590026291504e-06,6.45934040116765e-05
"304","ENSG00000246575",-1.49128706464345,0.542627964499627,23.8925255865018,1.01866504905567e-06,6.5197914011435e-05
"305","ENSG00000171848",-3.05848093546366,1.63932874343329,23.8844657262571,1.02293893151667e-06,6.52567960344915e-05
"306","ENSG00000188452",-2.0707598008822,2.65684281876089,23.8662139118322,1.03268386327445e-06,6.5663169698467e-05
"307","ENSG00000255760",-4.89473484743822,0.499330956215716,23.8473681733623,1.04284360363657e-06,6.60931856545824e-05
"308","ENSG00000205413",-1.49389935578579,3.89721071035326,23.8241722355803,1.05548625964325e-06,6.66772602398658e-05
"309","ENSG00000163376",-2.29373812337173,1.58524465757957,23.7783910523066,1.08089157534091e-06,6.8061188936596e-05
"310","ENSG00000122223",-2.24608658378917,0.753895437824664,23.7463841637212,1.09901651743218e-06,6.89792399344446e-05
"311","ENSG00000247774",-2.30381963776383,2.86220818630191,23.7367944632773,1.10450610921945e-06,6.91008854247037e-05
"312","ENSG00000116191",-1.27614558184438,4.50436149828111,23.6351734688534,1.16439587770575e-06,7.26142647196181e-05
"313","ENSG00000127074",-4.68167904195866,1.23187804423303,23.6073563996121,1.18135022868903e-06,7.34362025546405e-05
"314","ENSG00000229474",-1.96969649356638,2.59372415218385,23.559458752893,1.21112581975155e-06,7.50473728500188e-05
"315","ENSG00000126524",0.773002177985695,6.46908509556377,23.4805221168377,1.2618482224568e-06,7.79421614741016e-05
"316","ENSG00000148339",1.08414131599151,5.57268991802246,23.4623216924528,1.27384235951026e-06,7.84340214841492e-05
"317","ENSG00000089012",-3.12472460065514,2.13601552695292,23.4400423856225,1.28868025623446e-06,7.90973241184666e-05
"318","ENSG00000170054",-6.31707692515773,-0.00278118565182618,23.3989541811782,1.31650090991393e-06,8.05508119628782e-05
"319","ENSG00000171241",-2.57324868024881,0.777360157363314,23.3618921878957,1.34211182214714e-06,8.18604066567929e-05
"320","ENSG00000124772",-1.97370009500097,4.12848842376842,23.3482670063123,1.35165233033194e-06,8.21846855977142e-05
"321","ENSG00000196684",-2.06524884683416,4.32709153519621,23.3347139949725,1.36120978440689e-06,8.25079712623203e-05
"322","ENSG00000116824",-2.21851690608283,3.54004559127496,23.2763260870578,1.40316549069676e-06,8.47869284238722e-05
"323","ENSG00000180096",-1.9005671092434,-0.547753269693077,23.2485486761933,1.42357835434936e-06,8.57275222673255e-05
"324","ENSG00000231964",-2.62498553697909,-0.586189398640557,23.2431991165954,1.42754367140944e-06,8.57275222673255e-05
"325","ENSG00000139190",-0.805772080465813,6.38419882914686,23.2236472890454,1.4421307715269e-06,8.59988805151893e-05
"326","ENSG00000076641",-1.1917909471171,4.5685734122851,23.2232506279966,1.44242825195428e-06,8.59988805151893e-05
"327","ENSG00000153283",-1.56920986264573,3.66996345992611,23.219396115362,1.44532219399018e-06,8.59988805151893e-05
"328","ENSG00000198520",-2.00389720140092,1.9729456229033,23.1940048984372,1.46453182755103e-06,8.68762066117698e-05
"329","ENSG00000211749",-3.5652170725139,-1.00575665905686,23.1764810956301,1.47793854839421e-06,8.74050162191679e-05
"330","ENSG00000117650",-2.91686630993368,-1.1184751385478,23.144499404619,1.5027245292858e-06,8.86015489888299e-05
"331","ENSG00000120332",2.47524433289131,2.45241866579772,23.1322456833323,1.51233132693137e-06,8.88985819580169e-05
"332","ENSG00000064687",-1.202025877366,6.45511932929775,23.1249994000957,1.5180413015057e-06,8.896545061264e-05
"333","ENSG00000185187",-0.956485018984697,5.96348707680201,23.0827601693614,1.55175828184912e-06,9.06683510208359e-05
"334","ENSG00000166736",-3.83042068995242,-0.754950420555971,23.0243254140846,1.59964511538184e-06,9.31865120059412e-05
"335","ENSG00000007264",-1.89763294093999,2.28149143913813,22.8832932444983,1.7214158235192e-06,9.99808587409345e-05
"336","ENSG00000147168",-2.23977914933583,4.64042613200663,22.8517242817177,1.74992268760776e-06,0.000101334064680905
"337","ENSG00000235304",-3.99020190256377,-0.820191821438553,22.8281594466517,1.77151003897584e-06,0.000102279735395706
"338","ENSG00000160654",-2.49807202072486,1.79567343872852,22.8184881592223,1.78044687069186e-06,0.000102337715887641
"339","ENSG00000213976",-1.52479088644752,-0.372112339440865,22.8156978787324,1.78303364783422e-06,0.000102337715887641
"340","ENSG00000253522",-2.58692272646427,0.892836614785778,22.8050596649269,1.79293061834641e-06,0.000102603091297547
"341","ENSG00000106404",-1.06286637048926,4.32854993257917,22.7993861476872,1.79823133047052e-06,0.000102604653950044
"342","ENSG00000011590",-1.93377774828118,1.18002043926321,22.7374241050167,1.85715531783057e-06,0.00010565693280418
"343","ENSG00000006327",1.83883565413998,5.09681301407433,22.7056542266895,1.88811469379594e-06,0.000107105095035532
"344","ENSG00000165304",-2.67006006348064,-0.185230794620492,22.6815695673525,1.91192946547232e-06,0.000107839720597044
"345","ENSG00000156738",-4.21356931419138,6.41067211967261,22.681032409203,1.91246402530769e-06,0.000107839720597044
"346","ENSG00000086300",-1.71144358494465,1.91523983465406,22.6757864289675,1.91769251819794e-06,0.000107839720597044
"347","ENSG00000196507",0.920949028951152,5.47349580778757,22.5957305785652,1.99928400245802e-06,0.000112103944771832
"348","ENSG00000220008",-3.05553101092259,1.03803840457395,22.476140101701,2.1277012952953e-06,0.000118961735926898
"349","ENSG00000049247",-3.9967678693194,-1.70619286200593,22.465973577726,2.13899257910881e-06,0.000119250368514957
"350","ENSG00000157303",-1.69309227156276,2.6679068681744,22.4565481909188,2.14951442151371e-06,0.000119494577426835
"351","ENSG00000149781",-1.62791075300482,4.68883508862916,22.4378193612227,2.1705763187216e-06,0.000120321662203323
"352","ENSG00000082293",-3.39290720053697,-0.100445617453108,22.4179206326563,2.19318073258584e-06,0.000121229311119099
"353","ENSG00000268913",-1.58407511802721,-0.0309329428507976,22.3483039763657,2.27413801538649e-06,0.000125348168173866
"354","ENSG00000187951",-1.45625321423058,1.37468463027181,22.328250499323,2.29800962128181e-06,0.000126306138986667
"355","ENSG00000269404",-4.09884216073697,2.82682688483179,22.313246726404,2.31603433222165e-06,0.000126421806721323
"356","ENSG00000254887",-3.59117688296535,-2.00704087526471,22.3128402425035,2.31652462802982e-06,0.000126421806721323
"357","ENSG00000145287",-2.19552171974038,1.93859220525054,22.3102871084528,2.31960656830509e-06,0.000126421806721323
"358","ENSG00000051341",-2.85744494977703,0.249862925817783,22.290960061128,2.34307045976043e-06,0.000127343916021114
"359","ENSG00000160326",-1.74637243814632,2.95510883160694,22.2011105297745,2.45531737375519e-06,0.000133072730198203
"360","ENSG00000198851",-2.22943999897692,4.1940299401144,22.1820655024189,2.47979431609341e-06,0.000134025994467304
"361","ENSG00000119397",-0.936514492834541,5.29712503932848,22.1476745494995,2.52461589744316e-06,0.000136070502815932
"362","ENSG00000197299",-1.78625733557302,1.30666885807969,22.1334166298379,2.54343568385261e-06,0.000136706154974365
"363","ENSG00000189238",-2.39192643516619,-0.724459606169499,22.1095770216248,2.57521779503717e-06,0.000138033092666772
"364","ENSG00000170684",-1.4891312981567,1.33759909633153,22.1022431326699,2.58507498397556e-06,0.000138082516869304
"365","ENSG00000026950",-1.5688111538462,5.99587204540821,22.0983421988821,2.59033348703788e-06,0.000138082516869304
"366","ENSG00000196247",-1.10386965581396,4.09943791330929,22.0807593956609,2.61416882222763e-06,0.000138644893681588
"367","ENSG00000151651",-1.3065141705362,4.19912257255828,22.0800502793794,2.61513470633411e-06,0.000138644893681588
"368","ENSG00000255518",-3.67249566698773,0.189117262822999,22.0593292580622,2.64351735998354e-06,0.000139490508065324
"369","ENSG00000197385",-1.92047797485139,1.08152485749922,22.0579459535743,2.64542311127638e-06,0.000139490508065324
"370","ENSG00000140853",-1.43192872532416,6.19905919681543,22.049466626292,2.65713507056627e-06,0.000139729397481102
"371","ENSG00000077420",-1.9107935142159,3.85929646189226,22.0253709033126,2.69070171003581e-06,0.000141113162189129
"372","ENSG00000204475",-3.17795838814201,0.180070427910412,22.0081190579631,2.7149954912481e-06,0.000142004481917242
"373","ENSG00000065833",1.61098073685428,4.22143445919773,21.8859048171875,2.89351481667496e-06,0.000150935972622103
"374","ENSG00000228903",-1.33085450374346,2.03258517110537,21.8776399171851,2.90600417896699e-06,0.00015118214788813
"375","ENSG00000143110",-1.3160426627146,3.91002948650365,21.865317741962,2.92472512719996e-06,0.000151455995815556
"376","ENSG00000273002",-1.34278670474476,1.54578755316717,21.860422669767,2.93219569744033e-06,0.000151455995815556
"377","ENSG00000140678",-2.00122223622296,5.02857609560253,21.8588365352639,2.93462046679676e-06,0.000151455995815556
"378","ENSG00000262488",-3.63575109721218,-0.852651448367144,21.8228650858427,2.99015449290415e-06,0.000153716821304055
"379","ENSG00000100365",-1.7141965704278,4.067742774417,21.8202535921698,2.99422702750869e-06,0.000153716821304055
"380","ENSG00000213658",-1.29148878653805,5.02815082132198,21.8136979487886,3.00447486501931e-06,0.000153837019601791
"381","ENSG00000143167",-3.48521801559532,-0.622428766206859,21.8073114232715,3.01449217576707e-06,0.000153944814340944
"382","ENSG00000198339",-1.85689970168129,-0.180569208796482,21.7972183991801,3.03039152700605e-06,0.000154351643824494
"383","ENSG00000156970",-2.158192031181,1.11005349103167,21.7731322742181,3.0686747625268e-06,0.000155893485259749
