"","C.NO.1","N.IM.1","N.MSC.1","N.MSCplusIM.1","C.NO.2","N.IM.2","N.MSC.2","N.MSCplusIM.2","C.NO.3","N.IM.3","N.MSC.3","N.MSCplusIM.3"
"7973433",4.61296291709711,3.97975062123144,4.46068978440418,4.39002679813679,4.35316294253116,4.27661246245516,3.94633935145735,4.18529582411418,4.14424245610767,4.07095305185074,4.04874938547666,4.17624604677825
"8057578",4.20566700623616,4.34060722124787,3.99763699758842,5.22404947351226,4.32095940766854,4.62260183675088,4.64643935531591,4.58920712001937,4.40826551305843,4.08411922738315,4.7404192544442,4.36426915365897
"7952046",3.90224060847899,3.99536065665552,4.38414340688321,5.29715865005147,4.19013651665997,4.14985174760178,4.08390144952229,4.25845350879903,3.93890782190496,4.14815034818566,4.89097440064918,4.477774131085
"8140955",10.0684213670265,10.1173609632389,9.65414371100681,9.76971283086479,9.8995567590681,10.1932972009174,9.61986637035808,10.0044646973892,9.99299677924726,10.1443494509905,9.79729782544491,9.72388920664236
"7953835",5.924612659592,5.78985706078544,5.96234017530964,5.59495544215301,5.61092631480336,5.22709013008599,5.59354664284101,5.69280292232481,5.40606036479656,4.61784778472922,5.56573102688247,5.08842386724904
"7956026",7.23338279210989,7.44884311733539,8.31197335904924,8.3092015300753,8.58346768190435,7.36004013163002,8.68821434222852,8.73880240876072,7.59044559448671,8.25669723689946,9.05595834137079,8.99796670779103
"8034393",4.17527297475358,4.15469127503772,4.04924408315473,3.88141033962942,5.12907055157873,4.41938968052106,4.21230569899513,4.12198355230972,4.84759735489569,4.68999543651344,4.2214572861022,4.80688535617251
"8081564",6.75328677558724,6.28237079403727,6.60153027046414,5.75703460111649,8.95221335480552,8.81165321195476,8.49255542532165,7.35708868477432,8.0570919497047,7.63406851587716,7.90825419487518,7.22132166444027
"8099037",9.79563046809906,9.80219176056118,9.15323888005939,9.08988850177505,9.98020099076533,9.94452140583756,10.0014027046364,9.17449200323661,10.11139591322,9.93241624917948,9.1670493395748,9.07023667989028
"7993608",7.10250221183219,6.94237454491185,6.87880738162652,6.75084534526968,6.45830396795162,6.49611597049051,6.65798524069444,6.58471372149214,6.89540818969715,6.72138075851847,6.63000600849014,6.54130578860874
"8007462",6.49374288429388,6.87324677181446,6.58156798403961,6.33964289901731,6.8902199657058,7.08872002149448,6.7265984350085,6.90490731878148,6.63562909173201,6.72316804179382,6.47046202985832,6.70828793440759
"7992071",5.04951382627796,5.18021182019017,5.52647117116273,5.39278401967081,5.53091803713464,5.15497901247505,5.65371186906709,5.43331055268994,5.211717263099,5.4157413106217,5.27286849993944,5.59752522973237
"7949104",9.01953886890484,9.06724030523146,8.10560673026846,8.02368591181129,8.57414828612013,9.16359353446328,8.18510956058816,8.07456334988187,9.12366667275406,9.12577093514202,8.14836843042881,8.06614299335975
"8016578",8.85934094233345,8.82442952247849,8.5933982346214,8.43317075172636,8.26680047601931,8.80726351694184,8.22100468719754,8.57237429218666,8.86591461087331,8.94234747463415,8.45965808243699,8.38898593948145
"8151942",7.19875274453867,7.03874565174552,7.19184118913436,7.09663290826745,6.62533850818806,7.23826180228079,6.84574494753788,7.35264244574091,7.16103738918536,6.90443817478497,6.9299262812653,6.77076735711194
"8097282",6.37170940650636,6.52317468506275,6.85556675576769,6.92866909216775,6.69353035712053,6.42471526243201,7.01879791669274,6.35851067320443,6.44536894777283,6.58282062961342,7.12047982954824,6.82823800180576
"7972217",6.63167812106488,6.90969746735407,6.21468955929278,6.50379942644422,6.27573397950769,6.46684699524216,6.36663599590839,6.15572675049353,7.08694506969655,6.88085055350734,6.69271094207051,6.78519654039906
"8055890",6.89604550461706,7.23399279621545,6.73680516035101,6.73062287527842,7.0623047558537,7.06727226926214,6.75619933033833,7.12277487411523,6.97886511543369,6.82786238783442,6.72394017723214,6.8618777855229
"7972297",8.88571160352679,9.04190685816166,8.31603797135296,8.56102946155253,9.82921964962588,9.35133848484683,9.54926921284537,9.5124171462839,8.66042871631405,8.96935729077886,8.55857239307429,8.74494400942127
"8119088",5.98443064903459,6.6367042087738,6.96535948080939,7.35380964292873,5.66036708739375,5.44263591727642,5.75135232502823,6.21868275957435,5.75187262709574,5.82180140098228,6.13743840758435,6.10850757374144
"8000184",6.22038564715536,5.96442317209159,6.73185128485365,6.1520178091975,4.73473543743787,4.25566080888515,4.46973627203607,4.79256158038338,5.20562317299435,5.14710780321781,5.48203865557471,4.91432344213593
"7949836",7.85913434922603,7.91887364571614,7.42813671486212,7.46426360274936,7.49093542465637,8.22227313911797,7.41235331281777,7.66570383869957,7.89450457745254,8.14668888595956,7.25150441133436,7.39485179189611
"7900413",9.10168865713598,9.12699883246949,9.01306081966097,8.77399860266454,8.57900535001998,9.17357897360916,8.42741120298304,8.97021128473274,9.18610465497983,9.07022735031534,9.01892985596078,9.13786386057991
"8067834",2.48237887613785,2.71281330701079,2.49830824228987,2.56624195085677,1.88165033913949,2.2112676501343,2.13476567256965,2.48030152106863,2.07026320257231,2.24443603847214,2.30112648992691,2.20921860010214
"7978103",3.05384768630247,3.15993295424974,2.8181732595628,2.82216884518763,3.17154069933898,2.73475701349734,3.11708654419428,2.65424632816113,3.02162061827836,3.19682235039742,2.50774411075807,3.41491302107654
"8070286",3.80949662935103,3.78163932710011,3.92891545845405,4.0889637521381,4.06547514483235,3.57644644792465,4.00899439611529,3.83710746069833,3.81001734578806,3.62534692263705,3.77193502200649,3.59870113477421
"8039212",5.69689134253308,5.36597141210053,6.91738940919243,6.17741138678059,5.40376047655817,5.10866311383692,5.49959682687981,5.4313153440977,5.27008187778232,5.2776579977238,5.69687377890751,5.41736204886869
"7941985",8.28482248251974,7.92516913734978,8.34069159423497,7.91718561802572,8.12276016728121,8.00694481416695,8.30061192313297,7.80643601672791,8.22769431769762,8.03002894275341,7.68659431377799,7.43070540581912
"7940781",7.15490883806148,7.24190870947818,6.84428513545893,6.85882553460374,7.34102336855055,6.95671581677032,6.95804331474668,7.08821685173008,7.16967199932815,7.16480737271608,6.54779447414273,6.9919976536848
"8115210",8.12894291264879,7.77526342922556,8.52975937304152,8.3186028748058,8.79692659422864,7.58093523383039,8.75129236986146,8.30997520802559,8.21312474253596,8.24426571924277,8.53913308067607,8.38514412922457
"8126905",3.53529303353218,3.74301492374662,3.73129271789987,3.53694437613898,3.07313042204997,3.69546905381843,3.9362111887292,3.8382920556911,4.00490896487235,4.11858359336409,5.94128170554219,6.45832326053755
"8099841",5.22616329362287,4.85913831808991,5.58408635438337,5.25450803826548,4.55401617166627,4.30673729114929,4.98618950778067,4.19134958374338,4.39238068581238,4.29038266865942,5.22885760599973,4.7152903771199
"8144982",5.6683299628272,5.39522106954751,5.55649082058283,5.34991815560501,5.66873697697848,5.62689105743156,5.87579604759414,5.76080476185147,5.5976548949126,5.20758656249546,5.43564496799107,5.33498748118512
"8140668",4.24835547664401,4.02799694735603,5.27048495825801,4.45374692086467,4.39669196811475,3.37143316566642,4.25815400424409,4.18005832278009,4.28380589734126,3.89367017202576,4.97613988154469,4.42040788514199
"7973618",6.05278398287171,6.34270748199919,7.68049050996322,6.8121756476645,6.50493115848546,6.10507098070469,6.72878923201533,7.60509479709807,6.04413757223481,6.14319235552698,6.76663650523211,6.56550659242804
"8117476",6.21693619392419,6.5181396349876,7.09564848217977,6.4461699537054,6.47905273937247,6.56257920353209,6.70326119930017,6.9474145539946,6.88055262270107,6.25633959551408,6.87492386961205,6.83062846527882
"8117447",5.97612174130609,5.84120560173894,6.43407085091022,6.50693460554852,6.34927311658314,6.03405499705637,6.47449251970863,6.5436590784118,6.05613765305438,6.11603958559483,6.56141905984363,6.27825481302609
"8067305",3.15337905029748,3.15408282199257,2.9990484105494,2.88796045088893,2.82478837611595,2.75744895750174,2.7245918041371,2.58375388226812,3.1025410571712,3.03200905634391,3.01351071235493,3.22668301104014
"8103005",5.37878172493904,5.09500874485903,4.87370803363119,5.09641840322681,4.32699083153461,4.90141397884002,5.39354926406603,5.00069784088562,4.32510003914315,4.82933778379888,5.31258024114101,5.13354655913306
"7948213",9.71836182158751,7.42487336316468,5.78520880213361,5.90801400843921,8.49930084003245,7.76167170527391,7.21637951388507,7.04229715166659,8.6193648896989,7.59813839395326,5.90582248340497,5.7759377154257
"8149413",4.240693972887,4.35891073372682,4.52592311126566,4.70312395052002,4.57642841333724,4.39187335513402,4.68008411349632,4.828744421687,4.2767560011958,4.44759372566644,4.72640402781007,4.72854790228076
"8100026",6.94827984686884,7.13060349456909,6.72189092250924,6.73103365528907,7.24937792106002,7.49150498171977,7.42774671484029,7.14867648711605,7.27423292019079,7.43597166282395,7.11679045074672,6.90643819486919
"8153002",8.14606057290981,8.48197035984839,8.03006213744047,8.24549457887943,9.25838989546379,8.66186124862874,9.94184364833751,8.64676979998067,8.66508751056356,8.69232140987789,8.77658802397584,8.77670728176694
"8147469",6.30527533535164,6.456034241486,6.6495049085015,6.30414137622667,5.86791390935026,6.07076150265991,6.38192879802915,6.44131618810499,5.77712181828743,6.09532763376242,6.73854946705385,6.5570062482865
"8050423",4.47887065004845,5.16707165734115,4.52012059239102,4.88798431038681,3.99036246841495,4.39316846410657,4.5876672364176,4.90768313388665,4.54870327680631,3.81559668077564,5.09348657632176,4.59326968056021
"8179716",6.18588776014496,6.33521548408852,7.56245957540609,6.70255739532427,6.15424540491543,6.33142103897527,6.48618062164183,6.69503841165063,6.28681532987705,6.56268393193237,7.100116644397,6.91237223981722
"7945371",7.70272939212071,8.07103424689872,9.80871624042017,8.94622670714598,8.6003321880361,8.31093076191083,9.09459529630901,9.82962496923688,7.66510563200643,7.67361106008005,7.95807303140757,8.01567483155969
"8106271",9.05738091179826,8.9280956199802,8.87269691058135,8.85676906831447,9.37823672813158,9.79382393232142,9.53621829777697,9.3880762454637,9.19874333227293,9.10441988467195,9.26519122199051,9.24109425895407
"8165064",8.67149043082914,8.36293544258135,9.28993238411262,8.86055312156936,8.07493831942848,8.14049263185086,8.29602973470645,8.50710017711759,8.07779766088737,8.34498629092827,8.58539741577125,8.42750549538772
"7899160",7.70012132994838,6.3225620883758,7.79950559089972,6.93917452520774,8.27665796777433,6.97161953099311,8.38130645858249,7.68100325006169,7.47831918675967,6.77562161888885,7.7808705078074,7.41371504554747
"8027876",8.96397800324722,8.77769139147498,8.61422304318155,8.7786017915394,8.67312315170061,9.09514754479139,8.68870389293644,8.82834289040727,9.18346714962247,9.06886448953516,8.2082193557305,8.37002417917151
"7941707",6.55851886201687,7.32991108791196,6.23120301740555,6.3662062367379,6.32709882574841,6.58834716781759,5.7467649105194,5.82197457732151,6.5690588821642,6.68177164273669,6.46093472089462,6.2864659538217
"7953594",7.41661134370299,7.36454306656668,7.34590839814338,7.06065605758246,6.90457368078863,7.17634246082123,6.84331648521945,6.94014766383715,7.44099890831412,7.26174051200733,7.18819271043237,7.04603433506419
"8026971",9.26789364654478,9.47520928896575,10.1406331513018,10.2926766722036,8.16440362682665,8.17858408095001,8.2319026337999,8.43766918141142,8.39578533983264,8.28966021066554,8.34237859825616,7.92952566577729
"7934731",8.12367272913358,8.07596793838996,8.21539858481915,7.93661478747257,8.48253008903865,8.59075941552515,8.48557995198604,8.35512834489532,8.90839000146402,8.68785024888716,9.0871581169088,8.90645791472124
"8166442",7.72499171649192,7.48667549339958,7.56014408464801,7.28594442745308,6.968047914988,7.50810820243153,7.04137042269804,7.42796316809632,7.70898737726179,7.70136756819227,7.49168434627843,7.63427981008848
"7918157",7.50092071614398,7.70922178001048,7.60055911308772,7.66330749548145,8.21708811276695,8.31433534365202,8.24465422921599,8.4380946707734,8.10001408026626,7.95048035373156,8.05611267129669,8.04684581459805
"8029521",8.67194332227851,8.45946510775048,8.41712688699884,8.30452465759205,8.11239943286143,8.31253954224249,7.98327731697717,8.31720584380313,8.68510498954794,8.54922853742158,7.82692987858754,8.09128023045978
"8131844",6.17690856453844,6.97793931362249,6.82836457468063,6.25851072983517,4.84673325434548,4.38196755580943,4.25315046002473,4.81705233804391,5.34946667305163,4.98870624750941,5.20798910647466,5.10171094903592
"8093500",9.21073182468795,9.07682157882273,9.27534763188565,8.95907151563317,8.79978367172299,8.97594295432237,8.67027376197682,8.76500863752304,9.18288079825742,9.01322401218575,8.96759705868393,8.75890870286017
"8044391",5.40125372993932,5.6683561616975,5.57569968708398,5.86965075452433,5.7609658179391,6.08778915783563,6.15375537794542,6.20686416288063,5.22963162486944,5.43094987023638,5.72820381504113,5.47227477130052
"8012013",5.23969396287353,5.79038104250132,5.14566763561159,5.53755612212156,4.3009255498569,4.76337043515809,4.85473951537153,4.60126655785337,4.80935483176591,4.87707408701511,4.53811570376416,4.68283025146811
"7969390",5.69224661987277,6.00734538737742,5.67942667720395,5.69973678199923,6.09707568803201,5.8359366206779,5.63234706884765,6.01425457367569,5.92451645233464,6.11464781868692,6.17376052875742,6.22811655402257
"8142143",8.52868320682409,8.79340855895163,8.51132877239871,8.54629951863766,8.67933486937358,8.89518460753686,8.73139661031134,8.78601831396973,8.74210488527821,8.89726656981114,8.86110398601673,8.8600585444002
"8105302",4.89158744667782,4.76804047556575,5.0704342218391,5.74280957509605,4.65171555859382,4.57655669232612,5.07681164338032,4.64692605792216,5.06791685433888,4.61048641983281,5.64105553820676,5.6457876892655
"8102877",6.06889895222825,5.7989236578101,5.38646392359746,5.64415909996737,5.85811554762398,6.00964422806031,5.50289274501718,6.01472765868487,6.76742527998575,6.27117398237551,6.08177507977442,6.19800222272783
"8029086",3.91244219960869,3.85598318918393,3.79215922629095,4.12695359102658,4.20516752613695,4.20953766782325,4.4210945775011,3.84937083370881,4.46564641574121,4.16212260207423,3.79619269185158,4.12155713119922
"7978718",8.54794344700833,8.6995140136925,8.50101627397453,8.52140637326011,8.91669461709832,8.92600300968761,8.97726471928621,8.78802268713486,8.90206048471571,8.73923454619635,8.97250625401607,8.74045026408418
"7921003",3.32964338705938,3.18518700987843,2.86355409705239,3.24768052322665,3.24565764897482,2.93998111017043,3.61455212356599,2.74997814711334,3.0268622158951,2.79670577277714,3.49093089537965,3.00353661797425
"8117054",3.76286807231695,3.89037274600766,4.00312323928128,3.49308841143673,3.83477512327393,3.55117949265862,3.83632626689054,3.83886200993514,3.50943980193364,3.62530029244648,4.00183866365849,3.85080122923075
"8127977",8.62167700816261,8.62812837738756,8.5279214247099,8.35927505692085,8.18706410883933,8.43556737163637,7.98872326437695,8.21535299974903,8.69233281636048,8.44900373119867,8.32463643196798,8.34654921425549
"8015759",10.6541404621238,10.7076366802604,10.0359649478705,10.2631255616389,10.811632082154,10.8800514798136,10.7596382551139,10.5307811657879,10.7924327651998,10.8560812581086,10.2070079773383,10.3956420755947
"8175102",6.93604303842998,7.04421941122687,6.96412485492609,6.80074467337829,6.59730264573832,6.96078247323962,6.41914989874727,6.87436086443856,6.78603747805292,6.75313830676601,6.64064461558406,6.97632821971868
"8154981",5.76302697948064,5.92212960006679,6.13746032897217,6.22893439861233,5.33036799960976,5.1950714247497,5.51194760183413,5.63960048876435,6.08529409159278,6.237968363503,6.2017709141434,5.96641237555347
"7985934",6.45639269265649,6.46649425218344,6.96280972531831,6.70304815554322,6.40040395813625,6.17429990604868,6.59681554048887,6.60638386180673,6.07296525512429,6.08606705200487,6.51499377663013,6.58039328505003
